1272;P;881416;22
1272;P;881372;23
1272;P;881400;24
1272;P;881409;25
1272;P;881370;26
1272;P;881417;27
1272;P;881368;28
1272;P;881371;29
1272;P;881374;30
1272;P;881377;31
1272;P;881378;32
1272;P;881388;33
1272;P;881391;34
1272;P;881395;35
1272;P;881396;36
1272;P;881397;37
1272;P;881401;38
1272;P;881403;39
1272;P;881407;40
1272;P;881408;41
1272;P;881414;42
1272;P;881419;43
1272;P;881373;44
1272;P;881380;45
1272;P;881383;46
1272;P;881387;47
1272;P;881402;48
1272;P;881381;49
1272;P;881382;50
1272;P;881392;51
1272;P;881399;52
1272;P;881415;53
1272;P;881393;54
1273;P;881439;1
1273;P;881440;2
1273;P;881444;3
1273;P;881428;4
1273;P;881436;5
1273;P;881442;6
1273;P;881454;7
1273;P;881429;8
1273;P;881445;9
1273;P;881423;10
1273;P;881446;11
1273;P;881422;12
1273;P;881431;13
1273;P;881449;14
1273;P;881450;15
1273;P;881452;16
1273;P;881427;17
1273;P;881430;18
1273;P;881438;19
1273;P;881451;20
1273;P;881456;21
1273;P;881435;22
1273;P;881448;23
1273;P;881467;24
1273;P;881455;25
1273;P;881457;26
1273;P;881460;27
1273;P;881462;28
1273;P;881463;29
1273;P;881464;30
1273;P;881465;31
1273;P;881470;32
1273;P;881453;33
1273;P;881437;34
1273;P;881447;35
1273;P;881461;36
1273;P;881433;37
1273;P;881434;38
1273;P;881441;39
1273;P;881459;40
1273;P;881432;41
1273;P;881424;42
1273;P;881426;43
1273;P;881425;44
1273;P;881443;45
1273;P;881458;46
1273;P;881466;47
1273;P;881468;48
1273;P;881469;49
1274;P;881502;1
1274;P;881484;2
1274;P;881485;3
1274;P;881489;4
1274;P;881476;5
1274;P;881495;6
1274;P;881509;7
1274;P;881501;8
1274;P;881482;9
1274;P;881487;10
1274;P;881498;11
1274;P;881504;12
1274;P;881478;13
1274;P;881481;14
1274;P;881483;15
1274;P;881505;16
1274;P;881491;17
1274;P;881471;18
1274;P;881492;19
1274;P;881496;20
1274;P;881500;21
1274;P;881506;22
1274;P;881503;23
1274;P;881499;24
1274;P;881480;25
1274;P;881474;26
1274;P;881486;27
1274;P;881490;28
1274;P;881472;29
1274;P;881473;30
1274;P;881493;31
1274;P;881475;32
1274;P;881477;33
1274;P;881479;34
1274;P;881488;35
1274;P;881494;36
1274;P;881497;37
1274;P;881507;38
1274;P;881508;39
1275;P;881536;1
1275;P;881521;2
1275;P;881535;3
1275;P;881537;4
1275;P;881531;5
1275;P;881525;6
1275;P;881534;7
1275;P;881538;8
1275;P;881543;9
1275;P;881520;10
1275;P;881522;11
1275;P;881540;12
1275;P;881545;13
1275;P;881523;14
1275;P;881524;15
1275;P;881526;16
1275;P;881532;17
1275;P;881539;18
1275;P;881513;19
1275;P;881514;20
1275;P;881515;21
1275;P;881518;22
1275;P;881529;23
1275;P;881533;24
1275;P;881541;25
1275;P;881527;26
1275;P;881530;27
1275;P;881510;28
1275;P;881511;29
1275;P;881512;30
1275;P;881516;31
1275;P;881517;32
1275;P;881519;33
1275;P;881542;34
1275;P;881544;35
1275;P;881546;36
1275;P;881528;37
1276;P;881549;1
1276;P;881567;2
1276;P;881570;3
1276;P;881557;4
1276;P;881565;5
1276;P;881568;6
1276;P;881573;7
1276;P;881577;8
1276;P;881578;9
1276;P;881579;10
1276;P;881581;11
1276;P;881548;12
1276;P;881550;13
1276;P;881552;14
1276;P;881553;15
1276;P;881554;16
1276;P;881559;17
1276;P;881560;18
1276;P;881566;19
1276;P;881572;20
1276;P;881547;21
1276;P;881555;22
1276;P;881574;23
1276;P;881576;24
1276;P;881571;25
1276;P;881564;26
1276;P;881569;27
1276;P;881575;28
1276;P;881551;29
1276;P;881562;30
1276;P;881556;31
1276;P;881558;32
1276;P;881561;33
1276;P;881563;34
1276;P;881580;35
1277;P;881603;1
1277;P;881602;2
1277;P;881597;3
1277;P;881589;4
1277;P;881600;5
1277;P;881592;6
1277;P;881587;7
1277;P;881595;8
1277;P;881610;9
1277;P;881585;10
1277;P;881594;11
1277;P;881601;12
1277;P;881606;13
1277;P;881598;14
1277;P;881588;15
1277;P;881591;16
1277;P;881604;17
1277;P;881609;18
1277;P;881583;19
1277;P;881590;20
1277;P;881593;21
1277;P;881596;22
1277;P;881605;23
1277;P;881607;24
1277;P;881608;25
1277;P;881599;26
1277;P;881582;27
1277;P;881584;28
1277;P;881586;29
1278;P;881612;1
1278;P;881616;2
1278;P;881638;3
1278;P;881649;4
1278;P;881620;5
1278;P;881628;6
1278;P;881626;7
1278;P;881627;8
1278;P;881643;9
1278;P;881646;10
1278;P;881641;11
1278;P;881647;12
1278;P;881653;13
1278;P;881622;14
1278;P;881654;15
1278;P;881617;16
1278;P;881621;17
1278;P;881624;18
1278;P;881611;19
1278;P;881614;20
1278;P;881625;21
1278;P;881632;22
1278;P;881639;23
1278;P;881642;24
1278;P;881644;25
1278;P;881648;26
1278;P;881652;27
1278;P;881623;28
1278;P;881640;29
1278;P;881650;30
1278;P;881615;31
1278;P;881629;32
1278;P;881634;33
1278;P;881635;34
1278;P;881645;35
1278;P;881651;36
1278;P;881618;37
1278;P;881631;38
1278;P;881633;39
1278;P;881619;40
1278;P;881636;41
1278;P;881637;42
1278;P;881613;43
1278;P;881630;44
1279;P;881657;1
1279;P;881691;2
1279;P;881687;3
1279;P;881697;4
1279;P;881700;5
1279;P;881683;6
1279;P;881679;7
1279;P;881669;8
1279;P;881672;9
1279;P;881678;10
1279;P;881692;11
1279;P;881694;12
1279;P;881663;13
1279;P;881675;14
1279;P;881688;15
1279;P;881664;16
1279;P;881655;17
1279;P;881661;18
1279;P;881668;19
1279;P;881671;20
1279;P;881674;21
1279;P;881676;22
1279;P;881681;23
1279;P;881695;24
1279;P;881682;25
1279;P;881696;26
1279;P;881660;27
1279;P;881666;28
1279;P;881670;29
1279;P;881673;30
1279;P;881667;31
1279;P;881662;32
1279;P;881665;33
1279;P;881689;34
1279;P;881658;35
1279;P;881659;36
1279;P;881684;37
1279;P;881685;38
1279;P;881686;39
1279;P;881690;40
1279;P;881693;41
1279;P;881656;42
1279;P;881677;43
1279;P;881680;44
1279;P;881698;45
1279;P;881699;46
1280;P;881728;1
1280;P;881701;2
1280;P;881703;3
1280;P;881724;4
1280;P;881710;5
1280;P;881737;6
1280;P;881707;7
1280;P;881705;8
1280;P;881723;9
1280;P;881727;10
1280;P;881730;11
1280;P;881715;12
1280;P;881719;13
1280;P;881722;14
1280;P;881736;15
1280;P;881709;16
1280;P;881712;17
1280;P;881713;18
1280;P;881720;19
1280;P;881725;20
1280;P;881732;21
1280;P;881734;22
1280;P;881717;23
1280;P;881704;24
1280;P;881708;25
1280;P;881711;26
1280;P;881721;27
1280;P;881729;28
1280;P;881714;29
1280;P;881716;30
1280;P;881718;31
1280;P;881726;32
1280;P;881731;33
1280;P;881735;34
1280;P;881702;35
1280;P;881706;36
1280;P;881733;37
1281;P;881746;1
1281;P;881753;2
1281;P;881755;3
1281;P;881760;4
1281;P;881740;5
1281;P;881749;6
1281;P;881752;7
1281;P;881754;8
1281;P;881747;9
1281;P;881748;10
1281;P;881757;11
1281;P;881742;12
1281;P;881766;13
1281;P;881767;14
1281;P;881769;15
1281;P;881774;16
1281;P;881744;17
1281;P;881759;18
1281;P;881738;19
1281;P;881745;20
1281;P;881763;21
1281;P;881771;22
1281;P;881772;23
1281;P;881773;24
1281;P;881768;25
1281;P;881775;26
1281;P;881751;27
1281;P;881761;28
1281;P;881764;29
1281;P;881765;30
1281;P;881770;31
1281;P;881741;32
1281;P;881743;33
1281;P;881750;34
1281;P;881756;35
1281;P;881758;36
1281;P;881762;37
1281;P;881739;38
1282;P;881776;1
1282;P;881821;2
1282;P;881817;3
1282;P;881780;4
1282;P;881789;5
1282;P;881791;6
1282;P;881809;7
1282;P;881811;8
1282;P;881826;9
1282;P;881788;10
1282;P;881790;11
1282;P;881806;12
1282;P;881787;13
1282;P;881782;14
1282;P;881802;15
1282;P;881810;16
1282;P;881795;17
1282;P;881815;18
1282;P;881824;19
1282;P;881832;20
1282;P;881778;21
1282;P;881804;22
1282;P;881818;23
1282;P;881828;24
1282;P;881831;25
1282;P;881792;26
1282;P;881781;27
1282;P;881785;28
1282;P;881786;29
1282;P;881793;30
1282;P;881796;31
1282;P;881798;32
1282;P;881812;33
1282;P;881784;34
1282;P;881797;35
1282;P;881799;36
1282;P;881808;37
1282;P;881813;38
1282;P;881833;39
1282;P;881829;40
1282;P;881777;41
1282;P;881823;42
1282;P;881779;43
1282;P;881801;44
1282;P;881803;45
1282;P;881807;46
1282;P;881827;47
1282;P;881830;48
1282;P;881800;49
1282;P;881814;50
1282;P;881816;51
1282;P;881819;52
1282;P;881822;53
1282;P;881825;54
1282;P;881794;55
1282;P;881805;56
1282;P;881820;57
1282;P;881783;58
1283;P;881867;1
1283;P;881895;2
1283;P;881864;3
1283;P;881846;4
1283;P;881860;5
1283;P;881883;6
1283;P;881889;7
1283;P;881890;8
1283;P;881899;9
1283;P;881835;10
1283;P;881892;11
1283;P;881836;12
1283;P;881837;13
1283;P;881848;14
1283;P;881849;15
1283;P;881866;16
1283;P;881873;17
1283;P;881881;18
1283;P;881882;19
1283;P;881885;20
1283;P;881887;21
1283;P;881901;22
1283;P;881909;23
1283;P;881870;24
1283;P;881853;25
1283;P;881856;26
1283;P;881903;27
1283;P;881907;28
1283;P;881842;29
1283;P;881844;30
1283;P;881855;31
1283;P;881858;32
1283;P;881875;33
1283;P;881886;34
1283;P;881896;35
1283;P;881905;36
1283;P;881891;37
1283;P;881847;38
1283;P;881865;39
1283;P;881876;40
1283;P;881880;41
1283;P;881869;42
1283;P;881845;43
1283;P;881839;44
1283;P;881841;45
1283;P;881843;46
1283;P;881850;47
1283;P;881852;48
1283;P;881854;49
1283;P;881859;50
1283;P;881862;51
1283;P;881868;52
1283;P;881871;53
1283;P;881877;54
1283;P;881878;55
1283;P;881879;56
1283;P;881894;57
1283;P;881900;58
1283;P;881902;59
1283;P;881904;60
1283;P;881911;61
1283;P;881840;62
1283;P;881888;63
1283;P;881906;64
1283;P;881857;65
1283;P;881863;66
1283;P;881874;67
1283;P;881898;68
1283;P;881838;69
1283;P;881851;70
1283;P;881861;71
1283;P;881872;72
1283;P;881897;73
1283;P;881908;74
1283;P;881834;75
1283;P;881884;76
1283;P;881893;77
1283;P;881910;78
1284;P;881942;1
1284;P;881956;2
1284;P;881924;3
1284;P;881941;4
1284;P;881953;5
1284;P;881958;6
1284;P;881946;7
1284;P;881918;8
1284;P;881950;9
1284;P;881913;10
1284;P;881966;11
1284;P;881968;12
1284;P;881914;13
1284;P;881969;14
1284;P;881922;15
1284;P;881972;16
1284;P;881923;17
1284;P;881954;18
1284;P;881915;19
1284;P;881927;20
1284;P;881938;21
1284;P;881940;22
1284;P;881944;23
1284;P;881945;24
1284;P;881963;25
1284;P;881970;26
1284;P;881926;27
1284;P;881948;28
1284;P;881952;29
1284;P;881973;30
1284;P;881928;31
1284;P;881912;32
1284;P;881917;33
1284;P;881929;34
1284;P;881932;35
1284;P;881936;36
1284;P;881937;37
1284;P;881951;38
1284;P;881961;39
1284;P;881975;40
1284;P;881977;41
1284;P;881933;42
1284;P;881916;43
1284;P;881931;44
1284;P;881934;45
1284;P;881939;46
1284;P;881943;47
1284;P;881964;48
1284;P;881971;49
1284;P;881925;50
1284;P;881935;51
1284;P;881947;52
1284;P;881957;53
1284;P;881959;54
1284;P;881960;55
1284;P;881962;56
1284;P;881965;57
1284;P;881967;58
1284;P;881974;59
1284;P;881919;60
1284;P;881949;61
1284;P;881955;62
1284;P;881976;63
1284;P;881920;64
1284;P;881921;65
1284;P;881930;66
1285;P;881980;1
1285;P;881985;2
1285;P;881978;3
1285;P;881979;4
1285;P;881981;5
1285;P;881982;6
1285;P;881983;7
1285;P;881984;8
1285;P;881986;9
1285;P;881987;10
1286;P;882002;1
1286;P;882009;2
1286;P;882012;3
1286;P;882013;4
1286;P;882014;5
1286;P;882008;6
1286;P;882010;7
1286;P;881989;8
1286;P;881993;9
1286;P;881996;10
1286;P;881995;11
1286;P;882007;12
1286;P;881999;13
1286;P;882000;14
1286;P;881998;15
1286;P;882006;16
1286;P;881990;17
1286;P;881991;18
1286;P;881994;19
1286;P;882004;20
1286;P;882005;21
1286;P;882015;22
1286;P;882016;23
1286;P;882001;24
1286;P;882011;25
1286;P;881988;26
1286;P;881997;27
1286;P;882003;28
1286;P;882017;29
1286;P;881992;30
1287;P;882054;1
1287;P;882024;2
1287;P;882059;3
1287;P;882060;4
1287;P;882048;5
1287;P;882018;6
1287;P;882020;7
1287;P;882021;8
1287;P;882025;9
1287;P;882026;10
1287;P;882027;11
1287;P;882028;12
1287;P;882029;13
1287;P;882033;14
1287;P;882035;15
1287;P;882036;16
1287;P;882040;17
1287;P;882041;18
1287;P;882046;19
1287;P;882049;20
1287;P;882050;21
1287;P;882052;22
1287;P;882056;23
1287;P;882057;24
1287;P;882037;25
1287;P;882042;26
1287;P;882045;27
1287;P;882023;28
1287;P;882058;29
1287;P;882034;30
1287;P;882022;31
1287;P;882030;32
1287;P;882032;33
1287;P;882044;34
1287;P;882038;35
1287;P;882039;36
1287;P;882061;37
1287;P;882019;38
1287;P;882031;39
1287;P;882043;40
1287;P;882051;41
1287;P;882053;42
1287;P;882055;43
1287;P;882047;44
1288;P;882097;1
1288;P;882066;2
1288;P;882101;3
1288;P;882067;4
1288;P;882069;5
1288;P;882078;6
1288;P;882081;7
1288;P;882082;8
1288;P;882083;9
1288;P;882090;10
1288;P;882094;11
1288;P;882104;12
1288;P;882111;13
1288;P;882113;14
1288;P;882096;15
1288;P;882087;16
1288;P;882102;17
1288;P;882098;18
1288;P;882062;19
1288;P;882071;20
1288;P;882073;21
1288;P;882074;22
1288;P;882089;23
1288;P;882103;24
1288;P;882068;25
1288;P;882095;26
1288;P;882106;27
1288;P;882086;28
1288;P;882108;29
1288;P;882077;30
1288;P;882063;31
1288;P;882065;32
1288;P;882079;33
1288;P;882110;34
1288;P;882112;35
1288;P;882064;36
1288;P;882093;37
1288;P;882105;38
1288;P;882107;39
1288;P;882072;40
1288;P;882075;41
1288;P;882084;42
1288;P;882100;43
1288;P;882091;44
1288;P;882070;45
1288;P;882076;46
1288;P;882080;47
1288;P;882085;48
1288;P;882088;49
1288;P;882092;50
1288;P;882099;51
1288;P;882109;52
1289;P;882116;1
1289;P;882120;2
1289;P;882129;3
1289;P;882131;4
1289;P;882134;5
1289;P;882135;6
1289;P;882156;7
1289;P;882160;8
1289;P;882123;9
1289;P;882133;10
1289;P;882144;11
1289;P;882167;12
1289;P;882168;13
1289;P;882153;14
1289;P;882164;15
1289;P;882169;16
1289;P;882114;17
1289;P;882128;18
1289;P;882139;19
1289;P;882140;20
1289;P;882161;21
1289;P;882163;22
1289;P;882176;23
1289;P;882154;24
1289;P;882130;25
1289;P;882122;26
1289;P;882136;27
1289;P;882157;28
1289;P;882165;29
1289;P;882132;30
1289;P;882146;31
1289;P;882149;32
1289;P;882158;33
1289;P;882173;34
1289;P;882177;35
1289;P;882117;36
1289;P;882147;37
1289;P;882175;38
1289;P;882115;39
1289;P;882125;40
1289;P;882127;41
1289;P;882137;42
1289;P;882138;43
1289;P;882159;44
1289;P;882166;45
1289;P;882171;46
1289;P;882172;47
1289;P;882118;48
1289;P;882119;49
1289;P;882121;50
1289;P;882124;51
1289;P;882126;52
1289;P;882141;53
1289;P;882142;54
1289;P;882145;55
1289;P;882148;56
1289;P;882150;57
1289;P;882151;58
1289;P;882152;59
1289;P;882155;60
1289;P;882162;61
1289;P;882170;62
1289;P;882174;63
1289;P;882143;64
1290;P;882214;1
1290;P;882215;2
1290;P;882181;3
1290;P;882191;4
1290;P;882179;5
1290;P;882180;6
1290;P;882187;7
1290;P;882192;8
1290;P;882193;9
1290;P;882194;10
1290;P;882197;11
1290;P;882216;12
1290;P;882217;13
1290;P;882210;14
1290;P;882208;15
1290;P;882178;16
1290;P;882182;17
1290;P;882183;18
1290;P;882186;19
1290;P;882201;20
1290;P;882209;21
1290;P;882199;22
1290;P;882204;23
1290;P;882207;24
1290;P;882205;25
1290;P;882211;26
1290;P;882188;27
1290;P;882189;28
1290;P;882195;29
1290;P;882200;30
1290;P;882213;31
1290;P;882184;32
1290;P;882185;33
1290;P;882190;34
1290;P;882196;35
1290;P;882198;36
1290;P;882202;37
1290;P;882203;38
1290;P;882206;39
1290;P;882212;40
1291;P;882228;1
1291;P;882254;2
1291;P;882225;3
1291;P;882226;4
1291;P;882265;5
1291;P;882269;6
1291;P;882275;7
1291;P;882243;8
1291;P;882274;9
1291;P;882245;10
1291;P;882230;11
1291;P;882280;12
1291;P;882218;13
1291;P;882221;14
1291;P;882222;15
1291;P;882223;16
1291;P;882227;17
1291;P;882229;18
1291;P;882231;19
1291;P;882232;20
1291;P;882234;21
1291;P;882240;22
1291;P;882246;23
1291;P;882247;24
1291;P;882250;25
1291;P;882256;26
1291;P;882259;27
1291;P;882261;28
1291;P;882267;29
1291;P;882272;30
1291;P;882277;31
1291;P;882278;32
1291;P;882279;33
1291;P;882224;34
1291;P;882241;35
1291;P;882236;36
1291;P;882260;37
1291;P;882263;38
1291;P;882248;39
1291;P;882262;40
1291;P;882273;41
1291;P;882238;42
1291;P;882258;43
1291;P;882253;44
1291;P;882266;45
1291;P;882268;46
1291;P;882271;47
1291;P;882276;48
1291;P;882235;49
1291;P;882251;50
1291;P;882252;51
1291;P;882264;52
1291;P;882244;53
1291;P;882255;54
1291;P;882219;55
1291;P;882220;56
1291;P;882233;57
1291;P;882237;58
1291;P;882239;59
1291;P;882242;60
1291;P;882249;61
1291;P;882257;62
1291;P;882270;63
1292;P;882355;1
1292;P;882294;2
1292;P;882320;3
1292;P;882324;4
1292;P;882340;5
1292;P;882347;6
1292;P;882358;7
1292;P;882314;8
1292;P;882283;9
1292;P;882284;10
1292;P;882326;11
1292;P;882350;12
1292;P;882286;13
1292;P;882299;14
1292;P;882310;15
1292;P;882311;16
1292;P;882316;17
1292;P;882318;18
1292;P;882332;19
1292;P;882354;20
1292;P;882357;21
1292;P;882321;22
1292;P;882328;23
1292;P;882329;24
1292;P;882343;25
1292;P;882352;26
1292;P;882282;27
1292;P;882291;28
1292;P;882313;29
1292;P;882345;30
1292;P;882351;31
1292;P;882281;32
1292;P;882285;33
1292;P;882288;34
1292;P;882334;35
1292;P;882339;36
1292;P;882344;37
1292;P;882353;38
1292;P;882289;39
1292;P;882295;40
1292;P;882297;41
1292;P;882303;42
1292;P;882306;43
1292;P;882309;44
1292;P;882331;45
1292;P;882335;46
1292;P;882341;47
1292;P;882356;48
1292;P;882308;49
1292;P;882287;50
1292;P;882290;51
1292;P;882292;52
1292;P;882293;53
1292;P;882298;54
1292;P;882301;55
1292;P;882307;56
1292;P;882312;57
1292;P;882327;58
1292;P;882338;59
1292;P;882342;60
1292;P;882348;61
1292;P;882317;62
1292;P;882325;63
1292;P;882336;64
1292;P;882300;65
1292;P;882302;66
1292;P;882304;67
1292;P;882305;68
1292;P;882315;69
1292;P;882319;70
1292;P;882322;71
1292;P;882323;72
1292;P;882333;73
1292;P;882337;74
1292;P;882349;75
1292;P;882296;76
1292;P;882330;77
1292;P;882346;78
1293;P;882363;1
1293;P;882364;2
1293;P;882376;3
1293;P;882373;4
1293;P;882360;5
1293;P;882370;6
1293;P;882378;7
1293;P;882382;8
1293;P;882383;9
1293;P;882366;10
1293;P;882362;11
1293;P;882365;12
1293;P;882367;13
1293;P;882372;14
1293;P;882375;15
1293;P;882386;16
1293;P;882359;17
1293;P;882380;18
1293;P;882368;19
1293;P;882374;20
1293;P;882387;21
1293;P;882384;22
1293;P;882377;23
1293;P;882388;24
1293;P;882361;25
1293;P;882369;26
1293;P;882371;27
1293;P;882379;28
1293;P;882385;29
1293;P;882381;30
1294;P;882436;1
1294;P;882443;2
1294;P;882458;3
1294;P;882392;4
1294;P;882400;5
1294;P;882401;6
1294;P;882434;7
1294;P;882448;8
1294;P;882421;9
1294;P;882397;10
1294;P;882440;11
1294;P;882435;12
1294;P;882460;13
1294;P;882431;14
1294;P;882454;15
1294;P;882419;16
1294;P;882430;17
1294;P;882445;18
1294;P;882395;19
1294;P;882422;20
1294;P;882427;21
1294;P;882451;22
1294;P;882450;23
1294;P;882396;24
1294;P;882414;25
1294;P;882439;26
1294;P;882457;27
1294;P;882391;28
1294;P;882393;29
1294;P;882403;30
1294;P;882413;31
1294;P;882418;32
1294;P;882437;33
1294;P;882452;34
1294;P;882455;35
1294;P;882461;36
1294;P;882389;37
1294;P;882399;38
1294;P;882402;39
1294;P;882404;40
1294;P;882408;41
1294;P;882409;42
1294;P;882410;43
1294;P;882412;44
1294;P;882415;45
1294;P;882416;46
1294;P;882424;47
1294;P;882425;48
1294;P;882433;49
1294;P;882438;50
1294;P;882446;51
1294;P;882447;52
1294;P;882449;53
1294;P;882394;54
1294;P;882398;55
1294;P;882428;56
1294;P;882459;57
1294;P;882405;58
1294;P;882406;59
1294;P;882407;60
1294;P;882423;61
1294;P;882432;62
1294;P;882442;63
1294;P;882456;64
1294;P;882390;65
1294;P;882411;66
1294;P;882417;67
1294;P;882420;68
1294;P;882426;69
1294;P;882429;70
1294;P;882441;71
1294;P;882444;72
1294;P;882453;73
1295;P;882480;1
1295;P;882465;2
1295;P;882486;3
1295;P;882489;4
1295;P;882490;5
1295;P;882466;6
1295;P;882491;7
1295;P;882469;8
1295;P;882470;9
1295;P;882472;10
1295;P;882474;11
1295;P;882476;12
1295;P;882464;13
1295;P;882475;14
1295;P;882484;15
1295;P;882467;16
1295;P;882479;17
1295;P;882481;18
1295;P;882485;19
1295;P;882492;20
1295;P;882471;21
1295;P;882493;22
1295;P;882482;23
1295;P;882487;24
1295;P;882468;25
1295;P;882477;26
1295;P;882494;27
1295;P;882473;28
1295;P;882462;29
1295;P;882463;30
1295;P;882478;31
1295;P;882483;32
1295;P;882488;33
1296;P;882500;1
1296;P;882509;2
1296;P;882519;3
1296;P;882533;4
1296;P;882498;5
1296;P;882510;6
1296;P;882518;7
1296;P;882521;8
1296;P;882527;9
1296;P;882530;10
1296;P;882531;11
1296;P;882501;12
1296;P;882506;13
1296;P;882508;14
1296;P;882520;15
1296;P;882507;16
1296;P;882513;17
1296;P;882526;18
1296;P;882504;19
1296;P;882511;20
1296;P;882522;21
1296;P;882532;22
1296;P;882514;23
1296;P;882496;24
1296;P;882499;25
1296;P;882502;26
1296;P;882523;27
1296;P;882517;28
1296;P;882515;29
1296;P;882529;30
1296;P;882503;31
1296;P;882528;32
1296;P;882497;33
1296;P;882505;34
1296;P;882512;35
1296;P;882516;36
1296;P;882524;37
1296;P;882525;38
1296;P;882495;39
1297;P;882562;1
1297;P;882550;2
1297;P;882545;3
1297;P;882553;4
1297;P;882561;5
1297;P;882607;6
1297;P;882538;7
1297;P;882618;8
1297;P;882619;9
1297;P;882624;10
1297;P;882596;11
1297;P;882534;12
1297;P;882536;13
1297;P;882537;14
1297;P;882539;15
1297;P;882541;16
1297;P;882542;17
1297;P;882544;18
1297;P;882546;19
1297;P;882549;20
1297;P;882554;21
1297;P;882557;22
1297;P;882558;23
1297;P;882559;24
1297;P;882566;25
1297;P;882567;26
1297;P;882573;27
1297;P;882574;28
1297;P;882576;29
1297;P;882579;30
1297;P;882580;31
1297;P;882582;32
1297;P;882586;33
1297;P;882587;34
1297;P;882588;35
1297;P;882589;36
1297;P;882592;37
1297;P;882593;38
1297;P;882594;39
1297;P;882595;40
1297;P;882601;41
1297;P;882602;42
1297;P;882603;43
1297;P;882606;44
1297;P;882610;45
1297;P;882614;46
1297;P;882616;47
1297;P;882620;48
1297;P;882621;49
1297;P;882623;50
1297;P;882540;51
1297;P;882564;52
1297;P;882617;53
1297;P;882613;54
1297;P;882626;55
1297;P;882535;56
1297;P;882555;57
1297;P;882563;58
1297;P;882568;59
1297;P;882570;60
1297;P;882571;61
1297;P;882572;62
1297;P;882575;63
1297;P;882578;64
1297;P;882585;65
1297;P;882597;66
1297;P;882599;67
1297;P;882604;68
1297;P;882608;69
1297;P;882615;70
1297;P;882543;71
1297;P;882547;72
1297;P;882548;73
1297;P;882556;74
1297;P;882569;75
1297;P;882577;76
1297;P;882590;77
1297;P;882591;78
1297;P;882600;79
1297;P;882605;80
1297;P;882625;81
1297;P;882627;82
1297;P;882551;83
1297;P;882552;84
1297;P;882560;85
1297;P;882565;86
1297;P;882581;87
1297;P;882583;88
1297;P;882584;89
1297;P;882598;90
1297;P;882609;91
1297;P;882611;92
1297;P;882612;93
1297;P;882622;94
1298;P;882666;1
1298;P;882629;2
1298;P;882632;3
1298;P;882635;4
1298;P;882642;5
1298;P;882648;6
1298;P;882650;7
1298;P;882653;8
1298;P;882659;9
1298;P;882662;10
1298;P;882667;11
1298;P;882628;12
1298;P;882661;13
1298;P;882644;14
1298;P;882633;15
1298;P;882655;16
1298;P;882631;17
1298;P;882649;18
1298;P;882654;19
1298;P;882665;20
1298;P;882645;21
1298;P;882647;22
1298;P;882657;23
1298;P;882664;24
1298;P;882640;25
1298;P;882652;26
1298;P;882658;27
1298;P;882630;28
1298;P;882637;29
1298;P;882636;30
1298;P;882643;31
1298;P;882646;32
1298;P;882634;33
1298;P;882638;34
1298;P;882651;35
1298;P;882656;36
1298;P;882663;37
1298;P;882639;38
1298;P;882641;39
1298;P;882660;40
1299;P;882681;1
1299;P;882725;2
1299;P;882684;3
1299;P;882709;4
1299;P;882716;5
1299;P;882719;6
1299;P;882729;7
1299;P;882732;8
1299;P;882735;9
1299;P;882669;10
1299;P;882698;11
1299;P;882723;12
1299;P;882738;13
1299;P;882741;14
1299;P;882708;15
1299;P;882685;16
1299;P;882696;17
1299;P;882711;18
1299;P;882675;19
1299;P;882700;20
1299;P;882702;21
1299;P;882705;22
1299;P;882722;23
1299;P;882740;24
1299;P;882670;25
1299;P;882730;26
1299;P;882739;27
1299;P;882679;28
1299;P;882671;29
1299;P;882692;30
1299;P;882683;31
1299;P;882687;32
1299;P;882693;33
1299;P;882668;34
1299;P;882676;35
1299;P;882704;36
1299;P;882707;37
1299;P;882726;38
1299;P;882695;39
1299;P;882673;40
1299;P;882697;41
1299;P;882715;42
1299;P;882720;43
1299;P;882727;44
1299;P;882737;45
1299;P;882682;46
1299;P;882689;47
1299;P;882706;48
1299;P;882736;49
1299;P;882672;50
1299;P;882678;51
1299;P;882686;52
1299;P;882688;53
1299;P;882703;54
1299;P;882710;55
1299;P;882712;56
1299;P;882713;57
1299;P;882714;58
1299;P;882734;59
1299;P;882674;60
1299;P;882677;61
1299;P;882680;62
1299;P;882690;63
1299;P;882691;64
1299;P;882694;65
1299;P;882699;66
1299;P;882701;67
1299;P;882717;68
1299;P;882718;69
1299;P;882721;70
1299;P;882724;71
1299;P;882728;72
1299;P;882731;73
1299;P;882733;74
1300;P;882746;1
1300;P;882747;2
1300;P;882784;3
1300;P;882786;4
1300;P;882764;5
1300;P;882777;6
1300;P;882790;7
1300;P;882792;8
1300;P;882762;9
1300;P;882781;10
1300;P;882742;11
1300;P;882750;12
1300;P;882752;13
1300;P;882754;14
1300;P;882757;15
1300;P;882759;16
1300;P;882766;17
1300;P;882768;18
1300;P;882770;19
1300;P;882774;20
1300;P;882775;21
1300;P;882776;22
1300;P;882779;23
1300;P;882780;24
1300;P;882783;25
1300;P;882787;26
1300;P;882788;27
1300;P;882791;28
1300;P;882793;29
1300;P;882745;30
1300;P;882756;31
1300;P;882744;32
1300;P;882767;33
1300;P;882769;34
1300;P;882773;35
1300;P;882755;36
1300;P;882761;37
1300;P;882771;38
1300;P;882778;39
1300;P;882785;40
1300;P;882748;41
1300;P;882758;42
1300;P;882765;43
1300;P;882743;44
1300;P;882749;45
1300;P;882772;46
1300;P;882782;47
